  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 240  -4 -75.0  131.73  8.07 14.8  1.06  7.4  3.721E-02  6.70  3.4  1.12  3.8  9.225E+02
 240  -5 -75.0  130.00  7.96 14.8  1.04  7.4  4.081E-02  6.70  3.4  1.12  3.8  9.987E+02
 240  80 -67.5  115.80  7.85  5.5  2.58  5.1  1.563E-05 13.56 17.7  2.65  4.9  3.432E-01
 240  75 -67.5  132.20  7.85  5.5  2.58  5.1  2.308E-05 13.56 17.7  2.65  4.9  5.785E-01
 240  70 -67.5  148.60  7.85  5.5  2.58  5.1  3.462E-05 13.56 17.7  2.65  4.9  9.751E-01
 240  65 -67.5  165.00  7.85  5.5  2.58  5.1  5.254E-05 13.56 17.7  2.65  4.9  1.644E+00
 240  60 -67.5  181.40  7.85  5.5  2.58  5.1  8.060E-05 13.56 17.7  2.65  4.9  2.771E+00
 240  55 -67.5  191.90  5.45  5.5  3.13  3.3  1.292E-04 13.85 17.7  1.93  5.6  4.704E+00
 240  50 -67.5  201.79  3.55  8.7  3.31  3.3  2.026E-04 13.14 17.8  1.69  6.3  7.763E+00
 240  45 -67.5  209.47  2.74 12.7  2.63  3.5  3.148E-04 11.83 18.0  1.43  6.2  1.253E+01
 240  40 -67.5  214.06  4.46 17.2  2.42  5.3  4.898E-04  9.76 18.0  1.05  5.8  1.994E+01
 240  35 -67.5  217.96  6.57 17.5  2.43  6.4  7.582E-04  7.67 18.2   .91  5.2  3.143E+01
 240  30 -67.5  222.06  8.31 17.8  1.85  6.4  1.164E-03  5.45 18.2   .91  3.3  4.915E+01
 240  25 -67.5  226.25 10.05 17.8  1.28  5.6  1.772E-03  3.04 17.9   .67  3.9  7.622E+01
 240  20 -67.5  231.00 11.30 17.8  1.09  5.0  2.669E-03   .77 19.4   .45  5.3  1.171E+02
 240  15 -67.5  234.58 11.31 17.9   .87  4.9  4.013E-03  1.54  4.9   .32  6.7  1.788E+02
 240  10 -67.5  235.84 10.45 18.0   .90  3.4  6.071E-03  3.07  5.5   .29  7.4  2.718E+02
 240   9 -67.5  236.00 10.33 18.0  1.03  2.8  6.596E-03  3.39  5.6   .33  7.5  2.954E+02
 240   8 -67.5  236.34 10.11 18.0  1.23  2.7  7.159E-03  3.65  5.6   .44  7.3  3.211E+02
 240   7 -67.5  236.69  9.88 18.0  1.50  2.3  7.771E-03  3.90  5.7   .59  7.0  3.490E+02
 240   6 -67.5  237.00  9.63 18.0  1.80  2.3  8.435E-03  4.14  5.7   .78  7.0  3.793E+02
 240   5 -67.5  237.31  9.48 17.3  2.13  1.5  9.155E-03  4.41  5.7  1.01  7.0  4.122E+02
 240   4 -67.5  237.73  9.58 17.3  2.49   .7  9.932E-03  4.79  5.7  1.26  6.8  4.479E+02
 240   3 -67.5  237.77 10.70 17.9  3.20  4.3  1.079E-02  5.63  5.7  1.68  6.2  4.866E+02
 240   2 -67.5  232.39 17.21 16.1  3.27  2.4  1.204E-02  9.01  4.3  1.77  6.6  5.291E+02
 240   1 -67.5  227.01 16.81 16.1  3.19  2.4  1.339E-02  9.01  4.3  1.77  6.6  5.754E+02
 240   0 -67.5  221.63 16.42 16.1  3.11  2.4  1.492E-02  9.01  4.3  1.77  6.6  6.257E+02
 240  -1 -67.5  216.25 16.02 16.1  3.04  2.4  1.662E-02  9.01  4.3  1.77  6.6  6.804E+02
 240  -2 -67.5  210.87 15.62 16.1  2.96  2.4  1.854E-02  9.01  4.3  1.77  6.6  7.398E+02
 240  -3 -67.5  205.49 15.22 16.1  2.89  2.4  2.069E-02  9.01  4.3  1.77  6.6  8.045E+02
 240  -4 -67.5  200.11 14.82 16.1  2.81  2.4  2.310E-02  9.01  4.3  1.77  6.6  8.748E+02
 240  -5 -67.5  194.73 14.42 16.1  2.74  2.4  2.582E-02  9.01  4.3  1.77  6.6  9.512E+02
 240  80 -60.0  122.79  7.11  6.5  3.37  3.5  1.384E-05 15.98 17.9  2.06  5.2  3.221E-01
 240  75 -60.0  136.86  7.11  6.5  3.37  3.5  2.098E-05 15.98 17.9  2.06  5.2  5.444E-01
 240  70 -60.0  150.93  7.11  6.5  3.37  3.5  3.215E-05 15.98 17.9  2.06  5.2  9.200E-01
 240  65 -60.0  165.00  7.11  6.5  3.37  3.5  4.968E-05 15.98 17.9  2.06  5.2  1.555E+00
 240  60 -60.0  179.07  7.11  6.5  3.37  3.5  7.741E-05 15.98 17.9  2.06  5.2  2.627E+00
 240  55 -60.0  189.63  5.04  8.3  3.50  3.5  1.248E-04 15.65 18.1  1.51  6.4  4.489E+00
 240  50 -60.0  199.03  4.09  9.0  3.83  3.7  1.973E-04 15.29 18.2  1.42  7.4  7.455E+00
 240  45 -60.0  205.56  3.29 12.3  3.09  4.3  3.104E-04 13.93 17.6  1.35  8.0  1.213E+01
 240  40 -60.0  210.06  5.22 18.1  2.19  5.1  4.871E-04 11.48 17.5  1.28  7.5  1.947E+01
 240  35 -60.0  214.29  8.39 18.1  1.83  6.6  7.585E-04  8.53 18.1  1.22  5.0  3.093E+01
 240  30 -60.0  219.44 11.01 18.1  1.54  7.0  1.166E-03  5.46 18.1  1.04  2.8  4.866E+01
 240  25 -60.0  225.12 12.50 18.0  1.18  6.9  1.770E-03  2.66 17.8   .78  2.6  7.574E+01
 240  20 -60.0  231.32 12.84 18.0   .85  5.5  2.651E-03   .55 16.6   .48  2.1  1.165E+02
 240  15 -60.0  236.55 12.26 17.9   .93  4.0  3.950E-03  1.74  5.1   .22  5.6  1.775E+02
 240  10 -60.0  239.52 11.32 18.0  1.39  2.3  5.905E-03  3.32  5.5   .39  7.1  2.685E+02
 240   9 -60.0  240.01 11.24 18.0  1.55  2.4  6.399E-03  3.68  5.6   .51  7.1  2.915E+02
 240   8 -60.0  240.60 11.16 18.0  1.74  1.9  6.929E-03  4.02  5.6   .67  7.1  3.164E+02
 240   7 -60.0  241.22 11.09 18.0  1.91  1.7  7.501E-03  4.35  5.7   .82  7.1  3.433E+02
 240   6 -60.0  241.85 11.17 18.0  2.06  1.5  8.119E-03  4.76  5.7   .96  7.3  3.726E+02
 240   5 -60.0  242.40 11.40 18.0  2.13  1.5  8.789E-03  5.22  5.8  1.08  7.5  4.042E+02
 240   4 -60.0  243.14 12.06 17.9  2.41  1.9  9.506E-03  5.87  5.7  1.27  7.7  4.383E+02
 240   3 -60.0  243.96 13.82 17.7  3.10  2.2  1.028E-02  7.02  5.6  1.63  8.0  4.753E+02
 240   2 -60.0  241.31 19.39 16.7  3.95  2.3  1.130E-02  9.92  4.8  1.97  7.9  5.156E+02
 240   1 -60.0  242.73 20.59 16.7  3.75  2.8  1.204E-02 10.63  4.8  1.76  8.3  5.522E+02
 240   0 -60.0  240.45 24.50 16.1  3.13  3.1  1.304E-02 12.72  4.5  1.21  8.4  5.916E+02
 240  -1 -60.0  238.17 24.26 16.1  3.10  3.1  1.409E-02 12.72  4.5  1.21  8.4  6.338E+02
 240  -2 -60.0  235.89 24.03 16.1  3.07  3.1  1.525E-02 12.72  4.5  1.21  8.4  6.791E+02
 240  -3 -60.0  233.61 23.80 16.1  3.04  3.1  1.650E-02 12.72  4.5  1.21  8.4  7.275E+02
 240  -4 -60.0  231.33 23.57 16.1  3.01  3.1  1.785E-02 12.72  4.5  1.21  8.4  7.795E+02
 240  -5 -60.0  229.05 23.34 16.1  2.98  3.1  1.931E-02 12.72  4.5  1.21  8.4  8.351E+02
 240  80 -52.5  132.69  7.34  8.2  3.76  3.5  1.150E-05 17.18 18.2  1.83  5.9  2.894E-01
 240  75 -52.5  143.46  7.34  8.2  3.76  3.5  1.811E-05 17.18 18.2  1.83  5.9  4.924E-01
 240  70 -52.5  154.23  7.34  8.2  3.76  3.5  2.866E-05 17.18 18.2  1.83  5.9  8.380E-01
 240  65 -52.5  165.00  7.34  8.2  3.76  3.5  4.559E-05 17.18 18.2  1.83  5.9  1.426E+00
 240  60 -52.5  175.77  7.34  8.2  3.76  3.5  7.286E-05 17.18 18.2  1.83  5.9  2.427E+00
 240  55 -52.5  185.66  5.70  8.8  3.70  3.7  1.190E-04 17.25 18.3  1.42  7.4  4.191E+00
 240  50 -52.5  194.15  4.01  8.8  4.22  3.9  1.911E-04 16.63 18.3  1.79  8.8  7.042E+00
 240  45 -52.5  199.98  3.78 11.2  3.48  4.3  3.052E-04 14.66 17.6  2.11  8.5  1.160E+01
 240  40 -52.5  205.16  5.89 18.8  2.29  5.2  4.828E-04 12.22 17.5  2.14  9.0  1.885E+01
 240  35 -52.5  210.71  8.82 18.3  1.80  7.3  7.537E-04  9.20 18.1  1.70  6.9  3.023E+01
 240  30 -52.5  216.99 11.45 18.1  2.14  8.8  1.159E-03  5.95 18.1  1.20  1.3  4.786E+01
 240  25 -52.5  224.05 13.13 18.0  1.99  9.3  1.754E-03  2.95 17.8   .88  1.6  7.474E+01
 240  20 -52.5  231.33 13.80 17.9  1.64  8.4  2.619E-03   .66 17.1   .51  2.4  1.151E+02
 240  15 -52.5  237.47 13.26 18.0  1.74  3.0  3.886E-03  1.88  5.2   .34  5.3  1.752E+02
 240  10 -52.5  241.00 12.50 18.0  2.26  1.2  5.784E-03  3.69  5.6   .85  7.2  2.645E+02
 240   9 -52.5  241.67 12.58 18.0  2.36  1.4  6.259E-03  4.15  5.6   .98  7.3  2.870E+02
 240   8 -52.5  242.37 12.65 18.0  2.47  1.5  6.771E-03  4.58  5.7  1.12  7.5  3.114E+02
 240   7 -52.5  243.12 12.74 17.9  2.59  1.7  7.323E-03  5.02  5.7  1.26  7.6  3.377E+02
 240   6 -52.5  243.91 12.94 18.0  2.66  2.0  7.916E-03  5.52  5.7  1.38  7.8  3.662E+02
 240   5 -52.5  244.64 13.24 17.9  2.70  2.3  8.558E-03  6.04  5.7  1.47  8.0  3.970E+02
 240   4 -52.5  245.59 14.02 17.8  3.15  2.6  9.242E-03  6.79  5.7  1.72  8.2  4.303E+02
 240   3 -52.5  246.28 15.88 17.6  3.92  2.9  9.994E-03  8.01  5.5  2.09  8.4  4.663E+02
 240   2 -52.5  244.26 20.35 16.8  4.38  3.1  1.093E-02 10.43  4.9  2.20  8.4  5.045E+02
 240   1 -52.5  246.91 15.85 17.8  2.87  4.4  1.157E-02  8.52  5.7  1.26  9.6  5.411E+02
 240   0 -52.5  246.72 17.19 17.7  3.13  4.5  1.252E-02  9.42  5.7  1.39  9.9  5.850E+02
 240  -1 -52.5  245.31 19.00 17.5  3.64  4.5  1.361E-02 10.74  5.6  1.49  9.9  6.315E+02
 240  -2 -52.5  245.81 20.30 17.3  3.62  4.3  1.469E-02 11.61  5.5  1.54  9.8  6.823E+02
 240  -3 -52.5  242.93 24.94 16.5  3.12  3.5  1.610E-02 14.01  4.9  1.31  8.8  7.378E+02
 240  -4 -52.5  240.05 24.65 16.5  3.09  3.5  1.760E-02 14.01  4.9  1.31  8.8  7.979E+02
 240  -5 -52.5  237.17 24.35 16.5  3.05  3.5  1.928E-02 14.01  4.9  1.31  8.8  8.628E+02
 240  80 -45.0  148.58  8.92 10.8  4.48  6.8  6.264E-06 11.60 14.7  5.93  5.1  1.760E-01
 240  75 -45.0  150.42  8.19  8.4  4.57  7.6  1.199E-05 13.17 16.7  5.82  3.9  3.411E-01
 240  70 -45.0  154.65  8.40  7.6  3.49  6.4  2.228E-05 15.05 17.8  4.74  4.4  6.523E-01
 240  65 -45.0  161.91  8.06  7.6  3.61  4.7  3.970E-05 16.74 18.1  3.08  5.2  1.218E+00
 240  60 -45.0  171.15  7.12  7.7  3.79  4.4  6.790E-05 17.68 18.2  1.97  6.6  2.202E+00
 240  55 -45.0  179.99  5.27  8.0  4.07  4.5  1.132E-04 17.65 18.2  1.84  7.8  3.863E+00
 240  50 -45.0  187.46  3.83  8.6  4.57  4.0  1.855E-04 16.44 18.1  2.50  9.6  6.605E+00
 240  45 -45.0  194.25  4.18 11.5  3.50  4.5  2.994E-04 14.52 17.9  2.92  9.5  1.106E+01
 240  40 -45.0  200.75  5.48 17.7  2.22  5.8  4.762E-04 12.52 17.9  2.77  8.9  1.819E+01
 240  35 -45.0  207.32  7.81 17.9  2.10  8.2  7.460E-04  9.87 18.0  2.19  5.4  2.944E+01
 240  30 -45.0  214.65 10.58 17.7  2.69  9.2  1.148E-03  6.76 17.6  1.50  1.4  4.690E+01
 240  25 -45.0  222.52 12.90 17.7  2.97  9.4  1.738E-03  3.59 18.1   .92  2.0  7.353E+01
 240  20 -45.0  230.39 14.30 17.8  2.78  6.1  2.594E-03  1.07 16.0   .44  4.0  1.135E+02
 240  15 -45.0  237.00 14.36 17.9  2.80  1.6  3.845E-03  2.14  5.0   .71  6.6  1.730E+02
 240  10 -45.0  241.07 14.01 18.0  2.97  1.5  5.714E-03  4.27  5.7  1.33  7.5  2.613E+02
 240   9 -45.0  241.79 14.10 18.1  3.00  1.7  6.183E-03  4.77  5.8  1.46  7.6  2.836E+02
 240   8 -45.0  242.54 14.14 17.5  3.01  1.8  6.687E-03  5.22  5.9  1.58  7.8  3.076E+02
 240   7 -45.0  243.38 14.21 17.5  3.08  2.0  7.229E-03  5.70  5.9  1.71  7.9  3.336E+02
 240   6 -45.0  244.34 14.34 17.5  3.18  2.3  7.808E-03  6.20  5.9  1.84  8.1  3.618E+02
 240   5 -45.0  245.35 14.63 17.5  3.34  2.8  8.431E-03  6.76  5.9  1.98  8.2  3.921E+02
 240   4 -45.0  246.43 15.46 17.3  3.82  3.0  9.100E-03  7.55  5.7  2.25  8.0  4.249E+02
 240   3 -45.0  246.46 17.96 17.4  4.36  3.0  9.871E-03  9.08  5.4  2.51  8.3  4.603E+02
 240   2 -45.0  246.40 18.71 17.4  4.34  3.0  1.066E-02  9.81  5.4  2.47  8.3  4.965E+02
 240   1 -45.0  245.93 15.97 17.6  2.68  4.2  1.153E-02  8.75  5.5  1.72  8.0  5.369E+02
 240   0 -45.0  246.38 15.02 17.6  2.11  4.7  1.242E-02  8.58  5.6  1.40  8.0  5.798E+02
 240  -1 -45.0  246.25 15.93 17.4  2.53  4.5  1.343E-02  9.22  5.5  1.33  8.4  6.262E+02
 240  -2 -45.0  246.97 11.93 17.8  1.78  5.3  1.444E-02  7.74  5.8   .75  9.2  6.761E+02
 240  -3 -45.0  246.87 12.13 17.5  2.86  4.9  1.565E-02  8.18  5.7  1.23  9.8  7.323E+02
 240  -4 -45.0  247.65 14.74 17.5  3.54  4.3  1.686E-02  9.46  5.7  1.66  9.6  7.908E+02
 240  -5 -45.0  249.00 16.84 17.5  3.79  3.8  1.811E-02 10.54  5.7  1.82  9.2  8.535E+02
 240  80 -37.5  149.69 10.25 11.3  5.11  6.3  5.455E-06 11.31 15.4  7.43  5.4  1.543E-01
 240  75 -37.5  149.52  8.16  9.9  4.24  7.0  1.056E-05 12.85 16.4  6.45  5.2  2.988E-01
 240  70 -37.5  152.35  7.13  8.1  4.21  7.3  1.995E-05 14.39 16.9  5.68  4.3  5.753E-01
 240  65 -37.5  157.62  7.20  7.3  4.05  6.2  3.644E-05 15.74 18.1  4.40  4.6  1.088E+00
 240  60 -37.5  165.82  6.98  6.8  3.67  5.6  6.374E-05 17.13 18.0  2.83  4.6  2.003E+00
 240  55 -37.5  174.18  4.75  6.8  4.08  4.9  1.083E-04 16.75 17.7  2.32  5.5  3.578E+00
 240  50 -37.5  182.18  3.63  7.2  4.40  3.8  1.797E-04 15.75 17.6  2.40  8.3  6.220E+00
 240  45 -37.5  190.18  3.53 12.2  3.48  4.4  2.919E-04 14.36 17.6  2.68  9.3  1.055E+01
 240  40 -37.5  197.41  4.92 16.1  2.37  5.5  4.666E-04 12.68 17.8  2.71  8.2  1.752E+01
 240  35 -37.5  204.44  7.00 16.8  1.83  7.5  7.345E-04 10.28 18.0  2.32  4.2  2.857E+01
 240  30 -37.5  212.04  9.76 17.0  2.37  8.7  1.135E-03  7.33 17.8  1.64  2.7  4.580E+01
 240  25 -37.5  220.05 12.39 17.3  2.97  8.1  1.725E-03  4.12 18.4   .77  3.1  7.219E+01
 240  20 -37.5  228.14 14.26 17.6  3.17  2.5  2.583E-03  1.51 14.3   .49  7.1  1.120E+02
 240  15 -37.5  235.11 15.02 18.0  3.28  1.1  3.838E-03  2.50  4.9  1.09  7.6  1.713E+02
 240  10 -37.5  239.43 14.60 17.6  3.20  2.1  5.714E-03  4.64  5.9  1.70  8.0  2.595E+02
 240   9 -37.5  240.21 14.51 17.7  3.17  2.5  6.185E-03  5.08  6.1  1.81  8.0  2.818E+02
 240   8 -37.5  241.11 14.49 17.7  3.20  2.7  6.688E-03  5.53  6.1  1.93  8.1  3.058E+02
 240   7 -37.5  242.13 14.56 17.7  3.29  2.9  7.228E-03  6.01  6.1  2.07  8.2  3.319E+02
 240   6 -37.5  243.31 14.95 17.6  3.56  3.1  7.804E-03  6.63  6.1  2.27  8.3  3.600E+02
 240   5 -37.5  244.45 15.63 17.5  3.84  3.2  8.426E-03  7.36  5.9  2.47  8.4  3.903E+02
 240   4 -37.5  245.08 17.03 17.2  4.16  3.3  9.117E-03  8.44  5.8  2.66  8.4  4.231E+02
 240   3 -37.5  245.98 17.87 17.8  4.45  3.0  9.843E-03  9.30  5.8  2.84  8.4  4.582E+02
 240   2 -37.5  245.08 20.46 17.4  5.00  2.9  1.071E-02 10.89  5.5  3.09  8.2  4.958E+02
 240   1 -37.5  244.79 17.13 17.6  4.58  3.7  1.158E-02  9.22  5.6  2.88  7.8  5.361E+02
 240   0 -37.5  245.46 15.29 17.9  4.02  4.3  1.243E-02  8.51  5.9  2.62  7.6  5.778E+02
 240  -1 -37.5  245.92 12.01 18.0  3.73  3.3  1.343E-02  7.24  6.0  2.57  7.5  6.260E+02
 240  -2 -37.5  247.46 11.18 18.5  3.03  1.5  1.438E-02  7.04  6.4  2.23  7.4  6.747E+02
 240  -3 -37.5  247.21 11.51 18.2  3.00  1.8  1.559E-02  7.57  6.2  2.33  7.6  7.307E+02
 240  -4 -37.5  248.31 12.45 18.2  3.61  2.1  1.675E-02  8.26  6.3  2.62  7.7  7.882E+02
 240  -5 -37.5  247.94 13.39 17.4  3.35  3.0  1.814E-02  8.76  5.7  2.22  8.1  8.521E+02
 240  80 -30.0  150.91 10.90 12.0  4.87  6.3  4.793E-06 12.31 14.3  7.75  5.9  1.365E-01
 240  75 -30.0  148.56  8.19 10.6  4.84  7.6  9.429E-06 12.42 15.6  7.83  5.4  2.645E-01
 240  70 -30.0  148.84  6.96  8.9  5.78  8.4  1.829E-05 13.92 16.3  8.02  2.9  5.149E-01
 240  65 -30.0  153.61  7.17  6.6  5.19  8.2  3.401E-05 15.07 16.8  7.01  3.1  9.897E-01
 240  60 -30.0  161.46  6.59  6.2  3.82  5.9  6.044E-05 15.71 17.6  5.13  2.9  1.851E+00
 240  55 -30.0  170.49  4.33  6.5  3.94  3.6  1.035E-04 14.88 17.5  3.37  3.2  3.352E+00
 240  50 -30.0  179.12  4.11  6.5  4.27  3.2  1.730E-04 14.42 17.4  2.33  3.5  5.887E+00
 240  45 -30.0  187.52  3.67 10.1  3.98  3.5  2.825E-04 13.41 17.4  1.74  5.7  1.007E+01
 240  40 -30.0  194.95  4.44 15.2  3.22  3.6  4.542E-04 12.04 17.7  1.88  6.8  1.684E+01
 240  35 -30.0  201.93  6.24 15.7  2.49  4.1  7.194E-04  9.92 18.1  1.83  6.0  2.763E+01
 240  30 -30.0  208.98  8.59 16.7  2.17  3.7  1.121E-03  7.24 17.9  1.31  6.4  4.458E+01
 240  25 -30.0  216.62 10.93 17.1  2.50  3.6  1.718E-03  4.26 17.9   .84  6.5  7.076E+01
 240  20 -30.0  224.63 13.00 17.6  2.93  2.3  2.589E-03  1.55 15.4   .93  7.9  1.105E+02
 240  15 -30.0  231.96 14.01 18.0  3.21  1.7  3.862E-03  2.40  4.9  1.50  8.2  1.701E+02
 240  10 -30.0  236.22 14.02 17.6  3.07  2.4  5.784E-03  4.59  6.0  2.05  8.4  2.592E+02
 240   9 -30.0  236.95 14.12 17.7  3.00  2.5  6.268E-03  5.09  6.0  2.13  8.5  2.817E+02
 240   8 -30.0  237.89 14.26 17.7  2.99  2.7  6.785E-03  5.59  6.1  2.23  8.6  3.061E+02
 240   7 -30.0  238.94 14.49 17.7  3.04  2.9  7.340E-03  6.12  6.1  2.35  8.6  3.325E+02
 240   6 -30.0  240.26 15.25 17.7  3.25  3.1  7.929E-03  6.88  6.2  2.53  8.7  3.610E+02
 240   5 -30.0  241.25 16.81 17.6  3.56  3.1  8.577E-03  8.00  6.1  2.74  8.7  3.919E+02
 240   4 -30.0  242.21 17.75 17.6  3.78  3.1  9.286E-03  9.00  6.2  2.91  8.7  4.257E+02
 240   3 -30.0  242.75 19.73 17.4  4.50  2.9  1.006E-02 10.43  6.1  3.33  8.6  4.618E+02
 240   2 -30.0  242.19 22.59 17.6  5.00  2.7  1.095E-02 12.25  5.7  3.58  8.4  5.005E+02
 240   1 -30.0  243.27 18.81 17.7  5.08  2.4  1.176E-02 10.12  5.8  3.60  8.2  5.404E+02
 240   0 -30.0  245.79 14.08 18.0  5.25  2.4  1.249E-02  7.48  6.2  3.76  8.2  5.815E+02
 240  -1 -30.0  247.75 11.75 18.6  5.02  2.6  1.335E-02  6.76  6.8  3.67  8.3  6.273E+02
 240  -2 -30.0  249.16 10.90 18.5  5.39  2.9  1.433E-02  6.70  6.8  3.74  8.5  6.769E+02
 240  -3 -30.0  247.09 13.74 18.2  5.48  2.7  1.565E-02  8.07  6.5  3.87  8.3  7.326E+02
 240  -4 -30.0  245.21 17.79 16.8  4.32  2.1  1.704E-02  9.92  5.6  3.51  7.9  7.909E+02
 240  -5 -30.0  243.33 17.66 16.8  4.29  2.1  1.853E-02  9.92  5.6  3.51  7.9  8.539E+02
 240  80 -22.5  152.29 10.93 12.3  4.60  6.5  4.283E-06 13.80 12.5  8.36  6.9  1.230E-01
 240  75 -22.5  147.87  7.81 11.0  6.26  7.7  8.544E-06 13.51 14.1  9.74  3.7  2.382E-01
 240  70 -22.5  146.10  6.84  8.1  7.95  8.5  1.695E-05 13.90 16.1 10.70  2.6  4.679E-01
 240  65 -22.5  150.09  6.77  6.9  6.16  9.2  3.209E-05 14.24 16.8  9.36  2.3  9.127E-01
 240  60 -22.5  158.23  5.16  7.0  4.44  6.8  5.757E-05 13.91 17.8  6.94  2.3  1.730E+00
 240  55 -22.5  167.56  4.09  9.7  4.25  2.3  9.936E-05 12.94 17.5  4.86  3.0  3.166E+00
 240  50 -22.5  176.75  4.21  7.6  4.52  2.2  1.669E-04 12.58 17.3  3.33  3.3  5.607E+00
 240  45 -22.5  185.78  3.91 10.1  4.66  2.7  2.731E-04 11.59 17.4  2.17  2.9  9.648E+00
 240  40 -22.5  193.04  4.22 14.8  4.39  2.7  4.417E-04 10.40 17.7  1.39  4.3  1.621E+01
 240  35 -22.5  199.49  5.54 15.8  3.77  2.9  7.053E-04  8.50 18.0  1.15  5.9  2.676E+01
 240  30 -22.5  205.82  7.02 16.9  3.36  2.4  1.110E-03  6.32 18.2  1.04  7.9  4.346E+01
 240  25 -22.5  212.98  8.68 17.4  3.23  2.1  1.716E-03  3.84 18.4  1.22  8.9  6.949E+01
 240  20 -22.5  220.94 10.09 17.7  3.20  2.3  2.604E-03  1.58 18.7  1.70  8.6  1.093E+02
 240  15 -22.5  228.13 10.97 17.7  3.06  2.7  3.913E-03  1.67  8.4  2.17  8.7  1.695E+02
 240  10 -22.5  232.34 12.25 17.9  2.56  3.5  5.900E-03  3.91  5.7  2.42  8.6  2.601E+02
 240   9 -22.5  233.14 12.83 17.9  2.46  3.6  6.400E-03  4.55  5.8  2.46  8.9  2.831E+02
 240   8 -22.5  234.23 13.50 18.0  2.37  3.7  6.933E-03  5.24  5.9  2.49  8.9  3.080E+02
 240   7 -22.5  235.48 14.16 17.4  2.37  3.7  7.503E-03  5.93  5.9  2.57  8.9  3.350E+02
 240   6 -22.5  236.80 15.36 17.5  2.53  3.7  8.116E-03  6.88  6.0  2.70  8.9  3.642E+02
 240   5 -22.5  237.94 16.73 17.5  2.62  3.7  8.792E-03  7.98  6.0  2.76  8.9  3.961E+02
 240   4 -22.5  239.29 18.23 17.4  2.89  3.7  9.510E-03  9.15  6.0  2.88  8.8  4.306E+02
 240   3 -22.5  239.99 20.98 17.1  3.32  3.4  1.032E-02 10.94  5.8  3.09  9.0  4.677E+02
 240   2 -22.5  239.20 24.81 17.4  4.25  2.9  1.127E-02 13.27  5.5  3.51  8.7  5.078E+02
 240   1 -22.5  241.08 22.59 17.3  4.42  3.0  1.208E-02 12.31  5.5  3.48  8.8  5.492E+02
 240   0 -22.5  243.34 20.70 17.5  4.43  2.4  1.290E-02 10.27  7.8  3.20  7.3  5.926E+02
 240  -1 -22.5  243.70 23.90 16.3  4.60  1.9  1.377E-02 11.02  4.9  3.55  8.1  6.338E+02
 240  -2 -22.5  244.06 23.93 16.3  4.61  1.9  1.471E-02 11.02  4.9  3.55  8.1  6.778E+02
 240  -3 -22.5  244.42 23.97 16.3  4.62  1.9  1.571E-02 11.02  4.9  3.55  8.1  7.250E+02
 240  -4 -22.5  244.78 24.00 16.3  4.62  1.9  1.677E-02 11.02  4.9  3.55  8.1  7.754E+02
 240  -5 -22.5  245.14 24.04 16.3  4.63  1.9  1.791E-02 11.02  4.9  3.55  8.1  8.293E+02
 240  80 -15.0  153.20 10.30 12.3  5.46  6.8  3.932E-06 14.25 13.0 10.15  8.0  1.137E-01
 240  75 -15.0  147.61  7.24 10.6  7.92  7.7  7.908E-06 14.12 13.5 11.05  3.0  2.199E-01
 240  70 -15.0  144.82  6.36  8.4  9.24  8.4  1.588E-05 13.80 15.5 11.95  1.9  4.339E-01
 240  65 -15.0  147.88  6.37  7.2  7.07  9.4  3.048E-05 13.54 17.3 10.57  1.9  8.538E-01
 240  60 -15.0  155.29  4.83  8.1  5.03  8.8  5.545E-05 12.75 17.8  8.05  2.2  1.636E+00
 240  55 -15.0  165.27  4.00 11.2  4.76  2.8  9.613E-05 11.33 17.7  5.64  2.3  3.023E+00
 240  50 -15.0  175.19  4.10 12.0  4.84  1.6  1.617E-04 10.60 17.7  4.04  2.4  5.387E+00
 240  45 -15.0  184.18  4.34 14.2  5.14  1.7  2.659E-04  9.25 17.8  2.53  2.9  9.313E+00
 240  40 -15.0  191.21  4.58 16.4  4.90  2.0  4.324E-04  7.91 18.0  1.73  4.5  1.572E+01
 240  35 -15.0  196.90  5.16 17.0  4.30  2.1  6.970E-04  6.35 17.9  1.21  4.4  2.610E+01
 240  30 -15.0  202.94  5.85 17.6  4.15  2.1  1.106E-03  4.81 17.5  1.06  6.7  4.267E+01
 240  25 -15.0  210.07  6.26 17.9  4.25  2.4  1.721E-03  3.40 17.1  1.67  8.5  6.870E+01
 240  20 -15.0  218.04  6.59 17.9  4.10  2.9  2.626E-03  2.01 17.0  2.41  8.6  1.088E+02
 240  15 -15.0  225.18  7.25 17.3  3.56  3.6  3.966E-03  1.41 11.7  2.86  9.0  1.696E+02
 240  10 -15.0  230.22 10.05 17.1  2.91  4.2  5.985E-03  3.02  6.7  3.04  9.0  2.615E+02
 240   9 -15.0  231.27 11.09 17.1  2.77  4.4  6.490E-03  3.69  6.6  3.04  9.0  2.849E+02
 240   8 -15.0  232.46 12.31 17.2  2.56  4.4  7.032E-03  4.49  5.5  3.00  9.3  3.101E+02
 240   7 -15.0  233.71 13.74 17.3  2.36  4.0  7.616E-03  5.45  5.1  2.96  9.3  3.375E+02
 240   6 -15.0  235.07 14.71 17.4  2.33  4.1  8.242E-03  6.29  5.2  2.96  9.3  3.672E+02
 240   5 -15.0  236.48 16.21 17.4  2.53  4.1  8.920E-03  7.38  5.3  3.06  9.2  3.996E+02
